Student_ID,Institution_Type,AISHE_Code,State,Academic_Year,District,Age,Gender,Area_Type,Social_Category,Education_Level,Program,Affiliated_University,College_Type,Mother_Education,Father_Education,Family_Income_Monthly,Medium_of_Instruction,Attendance_Percentage,Current_Academic_Score,Previous_Year_Score,First_Semester_Grade,Second_Semester_Grade,Fee_Payment_Status,Scholarship_Status,Financial_Assistance,Disciplinary_Records,Extracurricular_Participation,Library_Usage,Risk_Level,Institution_Code,Year,Data_Source_Year,Primary_Sources
RJC00279,College,C-22833,Rajasthan,2024-25,Bikaner,19,Male,Rural,OBC,Undergraduate,Bachelor of Commerce (BCom),"Maharaja Ganga Singh University, Bikaner",Private College,Higher_Secondary,Primary,10000-20000,English,84.41161809731861,93.7,98.0,88.59530351,87.75607554,Pending,No,Not_Received,No,Active,Regular,Low_Risk,C-22833,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00280,College,C-16630,Rajasthan,2024-25,Bhilwara,23,Female,Urban,OBC,Undergraduate,Bachelor of Commerce (BCom),"Maharaja Ganga Singh University, Bikaner",Private College,Primary,Illiterate,Below_5000,English,86.17020100100963,81.3,69.83885935,76.92725882,79.57966983,Pending,No,Not_Received,Yes,Active,Regular,Medium_Risk,C-16630,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00281,College,C-95477,Rajasthan,2024-25,Baran,21,Female,Rural,General,Undergraduate,Bachelor of Arts (BA),"Jai Narain Vyas University, Jodhpur",Private College,Primary,Primary,5000-10000,English,94.9715196042958,77.9,79.08928095,75.00969769,89.61157454,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-95477,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00282,College,C-80855,Rajasthan,2024-25,Jodhpur,18,Female,Urban,OBC,Undergraduate,Bachelor of Arts (BA),"Rajasthan University of Health Sciences, Jaipur",Government Aided College,Illiterate,Graduate,5000-10000,English,64.97085519662001,85.4,96.93483766,86.85561688,85.86762378,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-80855,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00283,College,C-11934,Rajasthan,2024-25,Jodhpur,19,Female,Rural,General,Undergraduate,Master of Commerce (MCom),"Mohan Lal Sukhadia University, Udaipur",Private College,Primary,Higher_Secondary,5000-10000,English,99.54335915199113,90.4,94.19271807,95.59404791,97.49740294,Pending,No,Not_Received,No,Active,Regular,Low_Risk,C-11934,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00284,College,C-22224,Rajasthan,2024-25,Jaipur,22,Female,Rural,ST,Undergraduate,Bachelor of Science (BSc),"NIIT University, Neemrana",Private College,Upper_Primary,Primary,10000-20000,English,99.37107846413244,57.7,58.1053897,64.18790175,60.74185807,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-22224,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00285,College,C-40982,Rajasthan,2024-25,Ajmer,23,Male,Rural,OBC,Undergraduate,Bachelor of Arts (BA),"Maharaja Ganga Singh University, Bikaner",Private College,Primary,Secondary,5000-10000,Hindi,99.75351818229365,93.1,84.35213082,88.07306163,99.78317439,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-40982,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00286,College,C-31798,Rajasthan,2024-25,Jaipur,20,Male,Rural,OBC,Undergraduate,Bachelor of Commerce (BCom),"Maharaja Ganga Singh University, Bikaner",Government College,Secondary,Higher_Secondary,Below_5000,English,81.28529175515494,79.7,67.64584649,74.63178201,62.90021418,Pending,No,Not_Received,No,Active,Regular,Medium_Risk,C-31798,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00287,College,C-63269,Rajasthan,2024-25,Kota,20,Male,Rural,OBC,Postgraduate,Master of Science (MSc),"Rajasthan Technical University, Kota",Private College,Primary,Upper_Primary,5000-10000,English,96.72101482571628,88.2,93.36040087,96.09493104,86.37325187,Up_to_Date,No,Not_Received,No,Limited,Regular,Low_Risk,C-63269,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00288,College,C-73653,Rajasthan,2024-25,Ajmer,18,Male,Rural,General,Undergraduate,Bachelor of Arts (BA),"NIIT University, Neemrana",Private College,Graduate,Illiterate,Above_50000,English,88.36200042513076,95.0,98.0,98.88046361,100.0,Up_to_Date,Yes,Received,No,Active,Regular,Low_Risk,C-73653,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00289,College,C-73092,Rajasthan,2024-25,Jodhpur,25,Female,Urban,General,Undergraduate,Bachelor of Technology (BTech),"Manipal University, Jaipur",Private College,Upper_Primary,Illiterate,Below_5000,Hindi,100.0,79.9,75.38920008,80.39718905,76.46958506,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-73092,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00290,College,C-38016,Rajasthan,2024-25,Ajmer,19,Female,Rural,OBC,Postgraduate,Bachelor of Arts (BA),"Maharaja Ganga Singh University, Bikaner",Government College,Higher_Secondary,Upper_Primary,10000-20000,Hindi,84.66272230017685,79.0,68.88750794,81.84002005,89.57483899,Pending,No,Received,No,Limited,Regular,Medium_Risk,C-38016,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00291,College,C-62565,Rajasthan,2024-25,Jaipur,23,Male,Urban,General,Undergraduate,Bachelor of Arts (BA),"Central University of Rajasthan, Ajmer",Private College,Illiterate,Graduate,5000-10000,English,94.72079217891608,81.2,60.53464456,81.02117731,90.10334092,Pending,Yes,Not_Received,No,Limited,Occasional,Low_Risk,C-62565,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00292,College,C-17685,Rajasthan,2024-25,Jaipur,20,Male,Urban,OBC,Undergraduate,Bachelor of Arts (BA),"Rajasthan Technical University, Kota",Government College,Primary,Secondary,Below_5000,Hindi,81.47508005024171,79.9,71.05388125,83.0475081,77.0852157,Pending,No,Received,No,Active,Regular,Medium_Risk,C-17685,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00293,College,C-31579,Rajasthan,2024-25,Nagaur,20,Female,Rural,ST,Undergraduate,Master of Commerce (MCom),"Maharaja Ganga Singh University, Bikaner",Private College,Primary,Illiterate,5000-10000,English,80.14251338073521,95.0,93.09074526,92.98359982,91.98101889,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-31579,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00294,College,C-59672,Rajasthan,2024-25,Jodhpur,20,Male,Urban,ST,Postgraduate,Bachelor of Arts (BA),"University of Rajasthan, Jaipur",Private College,Upper_Primary,Literate_No_Formal,10000-20000,English,100.0,76.1,87.89298593,77.71282961,70.01836495,Pending,No,Received,Yes,Active,Regular,Medium_Risk,C-59672,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00295,College,C-10282,Rajasthan,2024-25,Jaipur,19,Female,Urban,OBC,Undergraduate,Bachelor of Arts (BA),"Maharaja Ganga Singh University, Bikaner",Private College,Higher_Secondary,Higher_Secondary,5000-10000,English,99.92926196435576,78.9,83.28506954,69.8367237,75.12243461,Pending,No,Not_Received,No,Active,Regular,Low_Risk,C-10282,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00296,College,C-61173,Rajasthan,2024-25,Ajmer,18,Female,Urban,General,Undergraduate,Bachelor of Commerce (BCom),"Jai Narain Vyas University, Jodhpur",Private College,Illiterate,Higher_Secondary,20000-50000,Hindi,100.0,79.5,80.94068324,75.37329423,72.10446561,Pending,No,Not_Received,No,Active,Regular,Low_Risk,C-61173,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00297,College,C-44760,Rajasthan,2024-25,Sikar,19,Female,Urban,SC,Undergraduate,Master of Commerce (MCom),"Amity University, Jaipur",Private College,Illiterate,Secondary,5000-10000,English,67.06503319331578,74.6,70.39904271,70.53793294,77.17286708,Pending,Yes,Not_Received,No,Active,Occasional,Medium_Risk,C-44760,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00298,College,C-69638,Rajasthan,2024-25,Jaipur,18,Male,Rural,ST,Undergraduate,Bachelor of Science (BSc),"Mohan Lal Sukhadia University, Udaipur",Private College,Higher_Secondary,Secondary,Below_5000,English,100.0,75.2,69.53467426,72.9536598,66.46372104,Pending,Yes,Received,No,Active,Regular,Medium_Risk,C-69638,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00299,College,C-47388,Rajasthan,2024-25,Udaipur,21,Male,Urban,General,Undergraduate,Bachelor of Commerce (BCom),"NIIT University, Neemrana",Private College,Literate_No_Formal,Illiterate,20000-50000,English,98.55832387401432,93.1,98.0,87.54092047,96.7223981,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-47388,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00300,College,C-65444,Rajasthan,2024-25,Jaipur,19,Female,Urban,SC,Undergraduate,Bachelor of Arts (BA),"Maharana Pratap University of Agriculture & Technology, Udaipur",Government Aided College,Secondary,Higher_Secondary,5000-10000,Hindi,83.20783514095065,82.2,82.80590833,78.99873825,85.96847218,Up_to_Date,Yes,Not_Received,No,Active,Regular,Low_Risk,C-65444,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00301,College,C-82845,Rajasthan,2024-25,Jaipur,18,Female,Urban,General,Undergraduate,Bachelor of Commerce (BCom),"Rajasthan University of Health Sciences, Jaipur",Private College,Upper_Primary,Higher_Secondary,10000-20000,Hindi,96.8884223230444,94.4,76.57919446,85.31351563,84.43277357,Up_to_Date,Yes,Not_Received,No,Limited,Occasional,Low_Risk,C-82845,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00302,College,C-96752,Rajasthan,2024-25,Ajmer,24,Male,Urban,SC,Postgraduate,Bachelor of Technology (BTech),"Maharana Pratap University of Agriculture & Technology, Udaipur",Private College,Higher_Secondary,Primary,10000-20000,English,90.14687096819186,66.8,60.41168282,70.09220286,76.09891164,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-96752,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00303,College,C-73788,Rajasthan,2024-25,Ajmer,22,Female,Rural,Minority,Postgraduate,Bachelor of Technology (BTech),"University of Rajasthan, Jaipur",Private College,Illiterate,Secondary,5000-10000,Hindi,85.15928260231914,91.9,84.03427175,91.40491889,94.98165577,Pending,No,Received,No,Active,Occasional,Medium_Risk,C-73788,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00304,College,C-30289,Rajasthan,2024-25,Udaipur,23,Male,Rural,General,Undergraduate,Bachelor of Science (BSc),"Mohan Lal Sukhadia University, Udaipur",Private College,Illiterate,Literate_No_Formal,10000-20000,English,95.54774433323914,95.0,89.62988793,84.76875435,99.49818813,Pending,Yes,Not_Received,No,Limited,Regular,Low_Risk,C-30289,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00305,College,C-34890,Rajasthan,2024-25,Alwar,25,Female,Urban,ST,Postgraduate,Bachelor of Science (BSc),"University of Rajasthan, Jaipur",Private College,Upper_Primary,Illiterate,Below_5000,English,96.14369857378024,95.0,98.0,89.99102054,90.44800879,Pending,No,Received,No,Active,Regular,Medium_Risk,C-34890,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00306,College,C-48890,Rajasthan,2024-25,Dausa,18,Male,Urban,OBC,Undergraduate,Bachelor of Arts (BA),"Rajasthan University of Health Sciences, Jaipur",Private College,Graduate,Literate_No_Formal,5000-10000,English,83.11580423548693,95.0,93.14044095,97.01960857,98.73427471,Pending,No,Received,No,Active,Regular,Medium_Risk,C-48890,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00307,College,C-38534,Rajasthan,2024-25,Kota,19,Female,Rural,Minority,Undergraduate,Bachelor of Science (BSc),"Maharaja Ganga Singh University, Bikaner",Private College,Primary,Literate_No_Formal,Below_5000,English,88.42643738155591,90.6,88.98507674,87.34186832,97.3583607,Up_to_Date,No,Received,Yes,Active,Occasional,Low_Risk,C-38534,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00308,College,C-17665,Rajasthan,2024-25,Jodhpur,21,Male,Rural,OBC,Undergraduate,Bachelor of Arts (BA),"Manipal University, Jaipur",Private College,Primary,Primary,20000-50000,Hindi,93.39092353603618,95.0,98.0,90.81835124,94.40834961,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-17665,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00309,College,C-85914,Rajasthan,2024-25,Bhilwara,21,Male,Rural,SC,Postgraduate,Master of Science (MSc),"Jai Narain Vyas University, Jodhpur",Private College,Secondary,Upper_Primary,Below_5000,Hindi,93.0620017720988,95.0,88.42831128,94.55244394,100.0,Pending,No,Received,Yes,Limited,Regular,Medium_Risk,C-85914,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00310,College,C-81066,Rajasthan,2024-25,Jodhpur,18,Male,Rural,General,Postgraduate,Master of Business Administration (MBA),"University of Rajasthan, Jaipur",Private College,Graduate,Upper_Primary,10000-20000,Hindi,98.78504393666856,88.6,98.0,90.66158521,88.86438781,Pending,No,Not_Received,No,Active,Occasional,Low_Risk,C-81066,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00311,College,C-17989,Rajasthan,2024-25,Kota,22,Male,Urban,OBC,Undergraduate,Master of Business Administration (MBA),"Mohan Lal Sukhadia University, Udaipur",Government College,Higher_Secondary,Upper_Primary,20000-50000,Hindi,90.97167614655667,95.0,88.62953927,86.38188526,100.0,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-17989,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00312,College,C-51104,Rajasthan,2024-25,Jaipur,19,Female,Urban,General,Postgraduate,Master of Commerce (MCom),"NIIT University, Neemrana",Government Aided College,Post_Graduate,Primary,5000-10000,English,93.62960760788398,91.0,90.71358557,94.30077089,92.75805284,Up_to_Date,No,Not_Received,No,Limited,Regular,Low_Risk,C-51104,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00313,College,C-17492,Rajasthan,2024-25,Jaipur,19,Female,Rural,Minority,Undergraduate,Bachelor of Technology (BTech),"Central University of Rajasthan, Ajmer",Private College,Illiterate,Illiterate,5000-10000,Hindi,91.30203383775938,86.4,83.15037124,81.59824031,89.9131292,Up_to_Date,No,Received,No,Limited,Regular,Low_Risk,C-17492,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00314,College,C-16572,Rajasthan,2024-25,Dausa,20,Male,Rural,SC,Postgraduate,Master of Arts (MA),"Mohan Lal Sukhadia University, Udaipur",Private College,Illiterate,Secondary,5000-10000,English,87.9775628140743,69.6,69.58735307,69.49243219,59.57200639,Up_to_Date,Yes,Not_Received,No,Limited,Regular,Low_Risk,C-16572,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00315,College,C-86569,Rajasthan,2024-25,Nagaur,20,Male,Rural,SC,Diploma,Bachelor of Science (BSc),"Maharana Pratap University of Agriculture & Technology, Udaipur",Private College,Secondary,Primary,5000-10000,English,78.00052818183292,76.6,79.15673596,76.38747916,78.82632243,Up_to_Date,No,Received,No,Limited,Regular,Low_Risk,C-86569,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00316,College,C-72493,Rajasthan,2024-25,Bikaner,20,Female,Rural,ST,Undergraduate,Bachelor of Technology (BTech),"University of Rajasthan, Jaipur",Private College,Higher_Secondary,Primary,5000-10000,English,96.48035541193016,76.0,78.47068192,72.83760329,71.59014939,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-72493,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00317,College,C-75909,Rajasthan,2024-25,Kota,18,Female,Urban,General,Undergraduate,Bachelor of Commerce (BCom),"NIIT University, Neemrana",Government College,Literate_No_Formal,Higher_Secondary,10000-20000,Hindi,87.58677114322441,69.4,62.37506136,63.25804152,64.32161017,Up_to_Date,No,Received,No,Active,Regular,Low_Risk,C-75909,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00318,College,C-79615,Rajasthan,2024-25,Jaipur,22,Female,Urban,OBC,Undergraduate,Bachelor of Commerce (BCom),"Rajasthan University of Health Sciences, Jaipur",Private College,Literate_No_Formal,Higher_Secondary,Above_50000,Hindi,100.0,74.8,64.81668258,73.08588071,85.26461911,Up_to_Date,No,Not_Received,No,Active,Regular,Low_Risk,C-79615,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00319,College,C-30635,Rajasthan,2024-25,Jaipur,19,Male,Urban,General,Undergraduate,Master of Science (MSc),"Jai Narain Vyas University, Jodhpur",Government Aided College,Higher_Secondary,Higher_Secondary,20000-50000,Hindi,83.95885923091858,66.6,85.62537433,76.35198185,65.31737851,Up_to_Date,Yes,Not_Received,No,Limited,Regular,Low_Risk,C-30635,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00320,College,C-17455,Rajasthan,2024-25,Jodhpur,18,Male,Rural,General,Undergraduate,Bachelor of Science (BSc),"Rajasthan Technical University, Kota",Government Aided College,Illiterate,Upper_Primary,20000-50000,English,73.67612719311941,67.1,62.22812528,58.92994982,61.08018901,Pending,No,Not_Received,No,Limited,Occasional,Medium_Risk,C-17455,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00321,College,C-76562,Rajasthan,2024-25,Ajmer,22,Female,Urban,General,Undergraduate,Bachelor of Science (BSc),"University of Rajasthan, Jaipur",Private College,Primary,Illiterate,20000-50000,Hindi,94.35915473710982,89.2,93.79369951,99.35387811,87.04521023,Pending,No,Not_Received,No,Active,Regular,Low_Risk,C-76562,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00322,College,C-20500,Rajasthan,2024-25,Bikaner,24,Male,Urban,OBC,Postgraduate,Bachelor of Education (BEd),"NIIT University, Neemrana",Government College,Upper_Primary,Secondary,5000-10000,English,74.65935693673318,48.6,34.73886952,47.04167297,40.79729863,Up_to_Date,Yes,Received,No,Limited,Regular,Medium_Risk,C-20500,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
RJC00323,College,C-34356,Rajasthan,2024-25,Udaipur,22,Female,Urban,General,Undergraduate,Bachelor of Arts (BA),"University of Rajasthan, Jaipur",Private College,Upper_Primary,Literate_No_Formal,10000-20000,English,78.29599668493815,62.7,59.46309824,62.9122285,71.30330681,Up_to_Date,No,Received,Yes,Active,Regular,Medium_Risk,C-34356,2024,AISHE 2023-24,"UDISE+, AISHE, ASER, Rajasthan Attendance MIS, Data.gov.in (see attached PDF for full list)"
